"item_id","root_name","disease_id","disease_name","calculated_dw","article_number","title","authors","pubmed","PMID","doi","DOI","pmc","PMCID","pubtypes","weight"
"18","Rowanberry",28,"Diabetes Mellitus, Type 2",1,1,"Potential of Sorbus berry extracts for management of type 2 diabetes: Metabolomics investigation of (1)H NMR spectra, α-amylase and α-glucosidase inhibitory activities, and in vivo anti-hyperglycaemic activity of S. norvegica.","Broholm SL, Gramsbergen SM, Nyberg NT, Jäger AK, Staerk D","https://pubmed.ncbi.nlm.nih.gov/31283956/","31283956","https://doi.org/10.1016/j.jep.2019.112061","10.1016/j.jep.2019.112061","No PMC available",,"Journal Article",0
"19","Elderberry",28,"Diabetes Mellitus, Type 2",2,1,"Plant extracts of winter savory, purple coneflower, buckwheat and black elder activate PPAR-γ in COS-1 cells but do not lower blood glucose in Db/db mice in vivo.","Schrader E, Wein S, Kristiansen K, Christensen LP, Rimbach G, Wolffram S","https://pubmed.ncbi.nlm.nih.gov/23135898/","23135898","https://doi.org/10.1007/s11130-012-0322-0","10.1007/s11130-012-0322-0","No PMC available",,"Journal Article, Research Support, Non-U.S. Gov't",0
"19","Elderberry",28,"Diabetes Mellitus, Type 2",2,2,"Exploring the Potential of Ribes nigrum L., Aronia melanocarpa (Michx.) Elliott, and Sambucus nigra L. Fruit Polyphenol-Rich Composition and Metformin Synergy in Type 2 Diabetes Management.","Zima K, Khaidakov B, Banaszkiewicz L, Lemke K, Kowalczyk PK","https://pubmed.ncbi.nlm.nih.gov/38919261/","38919261","https://doi.org/10.1155/2024/1092462","10.1155/2024/1092462","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11199064/","PMC11199064","Journal Article",0
"20","Oranges",28,"Diabetes Mellitus, Type 2",36,1,"Acute glycaemic response of orange juice consumption with breakfast in individuals with type 2 diabetes: a randomized cross-over trial.","Verboven K, Van Ryckeghem L, Schweiggert R, Steingass CB, Gojevic T, Ruxton CHS, Hansen D","https://pubmed.ncbi.nlm.nih.gov/40628708/","40628708","https://doi.org/10.1038/s41387-025-00385-8","10.1038/s41387-025-00385-8","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12238372/","PMC12238372","Journal Article, Randomized Controlled Trial",4
"20","Oranges",28,"Diabetes Mellitus, Type 2",36,2,"Changes in fruit, vegetable and juice consumption after the diagnosis of type 2 diabetes: a prospective study in men.","Olofsson C, Discacciati A, Åkesson A, Orsini N, Brismar K, Wolk A","https://pubmed.ncbi.nlm.nih.gov/27409648/","27409648","https://doi.org/10.1017/S0007114516002257","10.1017/S0007114516002257","No PMC available",,"Journal Article",0
"20","Oranges",28,"Diabetes Mellitus, Type 2",36,3,"Navel orange peel hydroethanolic extract, naringin and naringenin have anti-diabetic potentials in type 2 diabetic rats.","Ahmed OM, Hassan MA, Abdel-Twab SM, Abdel Azeem MN","https://pubmed.ncbi.nlm.nih.gov/28759757/","28759757","https://doi.org/10.1016/j.biopha.2017.07.094","10.1016/j.biopha.2017.07.094","No PMC available",,"Journal Article",0
"20","Oranges",28,"Diabetes Mellitus, Type 2",36,4,"Intestinal Absorption of Alogliptin Is Mediated by a Fruit-Juice-Sensitive Transporter.","Morimoto K, Sasaki M, Oikawa E, Abe M, Kikuchi T, Ishii M, Ogihara T, Tomita M","https://pubmed.ncbi.nlm.nih.gov/33952821/","33952821","https://doi.org/10.1248/bpb.b20-00947","10.1248/bpb.b20-00947","No PMC available",,"Journal Article",0
"20","Oranges",28,"Diabetes Mellitus, Type 2",36,5,"Ingestion of orange juice prevents hyperglycemia and increases plasma miR-375 expression.","Quintanilha BJ, Chaves DFS, Brasili E, Corrêa TAF, Capetini VC, Ferreira FM, Castro IA, Hassimotto NMA, Rogero MM, Lajolo FM","https://pubmed.ncbi.nlm.nih.gov/35063208/","35063208","https://doi.org/10.1016/j.clnesp.2021.12.003","10.1016/j.clnesp.2021.12.003","No PMC available",,"Journal Article, Research Support, Non-U.S. Gov't",0
"20","Oranges",28,"Diabetes Mellitus, Type 2",36,6,"Effects of dietary inclusion of Bambara groundnut and sweet orange peels on streptozotocin/HFD type-2 induced diabetes mellitus complications and related biochemical parameters.","Oguntuase SO, Fasakin OW, Oyeleye SI, Oboh G","https://pubmed.ncbi.nlm.nih.gov/35933697/","35933697","https://doi.org/10.1111/jfbc.14373","10.1111/jfbc.14373","No PMC available",,"Journal Article",0
"21","Elderberry Flowerdrink",28,"Diabetes Mellitus, Type 2",2,1,"Plant extracts of winter savory, purple coneflower, buckwheat and black elder activate PPAR-γ in COS-1 cells but do not lower blood glucose in Db/db mice in vivo.","Schrader E, Wein S, Kristiansen K, Christensen LP, Rimbach G, Wolffram S","https://pubmed.ncbi.nlm.nih.gov/23135898/","23135898","https://doi.org/10.1007/s11130-012-0322-0","10.1007/s11130-012-0322-0","No PMC available",,"Journal Article, Research Support, Non-U.S. Gov't",0
"21","Elderberry Flowerdrink",28,"Diabetes Mellitus, Type 2",2,2,"Exploring the Potential of Ribes nigrum L., Aronia melanocarpa (Michx.) Elliott, and Sambucus nigra L. Fruit Polyphenol-Rich Composition and Metformin Synergy in Type 2 Diabetes Management.","Zima K, Khaidakov B, Banaszkiewicz L, Lemke K, Kowalczyk PK","https://pubmed.ncbi.nlm.nih.gov/38919261/","38919261","https://doi.org/10.1155/2024/1092462","10.1155/2024/1092462","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11199064/","PMC11199064","Journal Article",0
"23","Watermelon",28,"Diabetes Mellitus, Type 2",36,1,"The clinical investigation of Citrullus colocynthis (L.) schrad fruit in treatment of Type II diabetic patients: a randomized, double blind, placebo-controlled clinical trial.","Huseini HF, Darvishzadeh F, Heshmat R, Jafariazar Z, Raza M, Larijani B","https://pubmed.ncbi.nlm.nih.gov/19170143/","19170143","https://doi.org/10.1002/ptr.2754","10.1002/ptr.2754","No PMC available",,"Journal Article, Randomized Controlled Trial, Research Support, Non-U.S. Gov't",4
"23","Watermelon",28,"Diabetes Mellitus, Type 2",36,2,"Consumer acceptability of low-sugar watermelon sweetened with non-calorie sweetener by a Native American community.","Collins JK, Davis AR, Adams A, Manness N, Perkins-Veazie PM","https://pubmed.ncbi.nlm.nih.gov/17135026/","17135026","https://doi.org/10.1080/09637480600807628","10.1080/09637480600807628","No PMC available",,"Journal Article",0
"23","Watermelon",28,"Diabetes Mellitus, Type 2",36,3,"EFFECT OF-GYMNEMA SYLVESTRE, CITRULLUS COLOCYNTHIS AND ARTEMISIA ABSINTHIUM ON BLOOD GLUCOSE AND LIPID PROFILE IN DIABETIC HUMAN.","Li Y, Zheng M, Zhai X, Huang Y, Khalid A, Malik A, Shah P, Karim S, Azhar S, Hou X","https://pubmed.ncbi.nlm.nih.gov/26665406/","26665406","No DOI available",,"No PMC available",,"Journal Article, Research Support, Non-U.S. Gov't",0
"23","Watermelon",28,"Diabetes Mellitus, Type 2",36,4,"Optimization and development of antidiabetic phytosomes by the Box-Behnken design.","Rathee S, Kamboj A","https://pubmed.ncbi.nlm.nih.gov/28337938/","28337938","https://doi.org/10.1080/08982104.2017.1311913","10.1080/08982104.2017.1311913","No PMC available",,"Journal Article",0
"23","Watermelon",28,"Diabetes Mellitus, Type 2",36,5,"Sanbai Melon Seed Oil Exerts Its Protective Effects in a Diabetes Mellitus Model via the Akt/GSK-3β/Nrf2 Pathway.","Wang F, Xi Y, Liu W, Li J, Zhang Y, Jia M, He Q, Zhao H, Wang S","https://pubmed.ncbi.nlm.nih.gov/31612149/","31612149","https://doi.org/10.1155/2019/5734723","10.1155/2019/5734723","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6757275/","PMC6757275","Journal Article",0
"23","Watermelon",28,"Diabetes Mellitus, Type 2",36,6,"Watermelon (Citrullus lanatus) leaf extract attenuates biochemical and histological parameters in high-fat diet/streptozotocin-induced diabetic rats.","Jibril MM, Haji-Hamid A, Abas F, Karrupan J, Mohammed AS, Jaafar AH, Pak Dek MS, Ramli NS","https://pubmed.ncbi.nlm.nih.gov/34981526/","34981526","https://doi.org/10.1111/jfbc.14058","10.1111/jfbc.14058","No PMC available",,"Journal Article, Research Support, Non-U.S. Gov't",0
"24","Apple",28,"Diabetes Mellitus, Type 2",160,1,"Apple and pear consumption and type 2 diabetes mellitus risk: a meta-analysis of prospective cohort studies.","Guo XF, Yang B, Tang J, Jiang JJ, Li D","https://pubmed.ncbi.nlm.nih.gov/28186516/","28186516","https://doi.org/10.1039/c6fo01378c","10.1039/c6fo01378c","No PMC available",,"Journal Article, Meta-Analysis, Review",5
"24","Apple",28,"Diabetes Mellitus, Type 2",160,2,"Effect of Apple Cider Vinegar Intake on Body Composition in Humans with Type 2 Diabetes and/or Overweight: A Systematic Review and Meta-Analysis of Randomized Controlled Trials.","Castagna A, Ferro Y, Noto FR, Bruno R, Aragao Guimaraes A, Pujia C, Mazza E, Maurotti S, Montalcini T, Pujia A","https://pubmed.ncbi.nlm.nih.gov/41010525/","41010525","https://doi.org/10.3390/nu17183000","10.3390/nu17183000","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12472926/","PMC12472926","Journal Article, Systematic Review, Meta-Analysis",5
"24","Apple",28,"Diabetes Mellitus, Type 2",160,3,"The effect of apple vinegar consumption on glycemic indices, blood pressure, oxidative stress, and homocysteine in patients with type 2 diabetes and dyslipidemia: A randomized controlled clinical trial.","Gheflati A, Bashiri R, Ghadiri-Anari A, Reza JZ, Kord MT, Nadjarzadeh A","https://pubmed.ncbi.nlm.nih.gov/31451249/","31451249","https://doi.org/10.1016/j.clnesp.2019.06.006","10.1016/j.clnesp.2019.06.006","No PMC available",,"Journal Article, Randomized Controlled Trial, Research Support, Non-U.S. Gov't",4
"24","Apple",28,"Diabetes Mellitus, Type 2",160,4,"Varietal influences on antihyperglycemia properties of freshly harvested apples using in vitro assay models.","Barbosa AC, Pinto Mda S, Sarkar D, Ankolekar C, Greene D, Shetty K","https://pubmed.ncbi.nlm.nih.gov/20874247/","20874247","https://doi.org/10.1089/jmf.2009.0273","10.1089/jmf.2009.0273","No PMC available",,"Comparative Study, Journal Article, Research Support, Non-U.S. Gov't",3
"24","Apple",28,"Diabetes Mellitus, Type 2",160,5,"[Sodium-glucose co-transporter-2 inhibitors: from the bark of apple trees and familial renal glycosuria to the treatment of type 2 diabetes mellitus].","Mauricio D","https://pubmed.ncbi.nlm.nih.gov/24444522/","24444522","https://doi.org/10.1016/S0025-7753(13)70061-7","10.1016/S0025-7753(13)70061-7","No PMC available",,"Journal Article, Review",2
"24","Apple",28,"Diabetes Mellitus, Type 2",160,6,"Sodium/glucose cotransporter 2 and renoprotection: From the perspective of energy regulation and water conservation.","Kitada K, Kidoguchi S, Nakano D, Nishiyama A","https://pubmed.ncbi.nlm.nih.gov/34507633/","34507633","https://doi.org/10.1016/j.jphs.2021.07.006","10.1016/j.jphs.2021.07.006","No PMC available",,"Journal Article, Review",2
"24","Apple",28,"Diabetes Mellitus, Type 2",160,7,"Dietary flavonoid intakes and risk of type 2 diabetes in US men and women.","Wedick NM, Pan A, Cassidy A, Rimm EB, Sampson L, Rosner B, Willett W, Hu FB, Sun Q, van Dam RM","https://pubmed.ncbi.nlm.nih.gov/22357723/","22357723","https://doi.org/10.3945/ajcn.111.028894","10.3945/ajcn.111.028894","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3302366/","PMC3302366","Journal Article, Research Support, N.I.H., Extramural",0
"24","Apple",28,"Diabetes Mellitus, Type 2",160,8,"Oral Administration of Apple Procyanidins Ameliorates Insulin Resistance via Suppression of Pro-Inflammatory Cytokine Expression in Liver of Diabetic ob/ob Mice.","Ogura K, Ogura M, Shoji T, Sato Y, Tahara Y, Yamano G, Sato H, Sugizaki K, Fujita N, Tatsuoka H, Usui R, Mukai E, Fujimoto S, Inagaki N, Nagashima K","https://pubmed.ncbi.nlm.nih.gov/27792335/","27792335","https://doi.org/10.1021/acs.jafc.6b03424","10.1021/acs.jafc.6b03424","No PMC available",,"Journal Article",0
"24","Apple",28,"Diabetes Mellitus, Type 2",160,9,"Antidiabetic Properties of an Apple/Kale Extract In Vitro, In Situ, and in Mice Fed a Western-Type Diet.","Schloesser A, Esatbeyoglu T, Schultheiß G, Vollert H, Lüersen K, Fischer A, Rimbach G","https://pubmed.ncbi.nlm.nih.gov/28622482/","28622482","https://doi.org/10.1089/jmf.2017.0019","10.1089/jmf.2017.0019","No PMC available",,"Journal Article",0
"24","Apple",28,"Diabetes Mellitus, Type 2",160,10,"Development of a marmalade for patients with type 2 diabetes: Sensory characteristics and acceptability.","Zhilinskaya NV, Sarkisyan VA, Vorobieva VM, Vorobieva IS, Kochetkova AA, Smirnova EA, Glazkova IV","https://pubmed.ncbi.nlm.nih.gov/29879848/","29879848","https://doi.org/10.1177/1082013218779748","10.1177/1082013218779748","No PMC available",,"Journal Article",0
"24","Apple",28,"Diabetes Mellitus, Type 2",160,11,"Phloridzin, an Apple Polyphenol, Exerted Unfavorable Effects on Bone and Muscle in an Experimental Model of Type 2 Diabetes in Rats.","Londzin P, Siudak S, Cegieła U, Pytlik M, Janas A, Waligóra A, Folwarczna J","https://pubmed.ncbi.nlm.nih.gov/30405066/","30405066","https://doi.org/10.3390/nu10111701","10.3390/nu10111701","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6267570/","PMC6267570","Journal Article",0
"24","Apple",28,"Diabetes Mellitus, Type 2",160,12,"Apple Phenolic Extracts Strongly Inhibit α-Glucosidase Activity.","de Oliveira Raphaelli C, Dos Santos Pereira E, Camargo TM, Vinholes J, Rombaldi CV, Vizzotto M, Nora L","https://pubmed.ncbi.nlm.nih.gov/31302831/","31302831","https://doi.org/10.1007/s11130-019-00757-3","10.1007/s11130-019-00757-3","No PMC available",,"Journal Article",0
"24","Apple",28,"Diabetes Mellitus, Type 2",160,13,"Bioactive compounds of African star apple (Chrysophyllum albidum G. Don) and its modulatory effect on metabolic activities linked to type 2 diabetes in isolated rat psoas muscle.","Erukainure OL, Salau VF, Xiao X, Matsabisa MG, Koorbanally NA, Islam MS","https://pubmed.ncbi.nlm.nih.gov/33270256/","33270256","https://doi.org/10.1111/jfbc.13576","10.1111/jfbc.13576","No PMC available",,"Journal Article",0
"24","Apple",28,"Diabetes Mellitus, Type 2",160,14,"Intestinal Absorption of Alogliptin Is Mediated by a Fruit-Juice-Sensitive Transporter.","Morimoto K, Sasaki M, Oikawa E, Abe M, Kikuchi T, Ishii M, Ogihara T, Tomita M","https://pubmed.ncbi.nlm.nih.gov/33952821/","33952821","https://doi.org/10.1248/bpb.b20-00947","10.1248/bpb.b20-00947","No PMC available",,"Journal Article",0
"24","Apple",28,"Diabetes Mellitus, Type 2",160,15,"Malus toringoides (Rehd.) Hughes Ameliorates Nonalcoholic Fatty Liver Disease with Diabetes via Downregulation of SREBP-1c and the NF-κB Pathway In Vivo and In Vitro.","Xie M, Gao L, Liu Z, Yuan R, Zhuoma D, Tsering D, Wang Y, Huang S, Li B","https://pubmed.ncbi.nlm.nih.gov/36445749/","36445749","https://doi.org/10.1089/jmf.2022.K.0080","10.1089/jmf.2022.K.0080","No PMC available",,"Journal Article",0
"24","Apple",28,"Diabetes Mellitus, Type 2",160,16,"Physicochemical properties, structural characterization, and antidiabetic activity of selenylated low molecular weight apple pectin in HFD/STZ-induced type 2 diabetic mice.","Tao W, Liu D, Guo Z, Han P, Ma Y, Wu M, Zhang R, He J","https://pubmed.ncbi.nlm.nih.gov/39562068/","39562068","https://doi.org/10.1016/j.carbpol.2024.122790","10.1016/j.carbpol.2024.122790","No PMC available",,"Journal Article",0
"24","Apple",28,"Diabetes Mellitus, Type 2",160,17,"Malus hupehensis leaves: a functional beverage for alleviating hepatic inflammation and modulating gut microbiota in diabetic mice.","Zhang Q, Su T, Pan Y, Wang X, Zhang C, Qin H, Li M, Li Q, Li X, Guo J, Wu L, Qin L, Liu T","https://pubmed.ncbi.nlm.nih.gov/40126388/","40126388","https://doi.org/10.1039/d4fo05325g","10.1039/d4fo05325g","No PMC available",,"Journal Article",0
"25","Peache",28,"Diabetes Mellitus, Type 2",1,1,"Early intervention with Didang decoction delays macrovascular lesions in diabetic rats through regulating AMP-activated protein kinase signaling pathway.","Ren DD, Li J, Chang B, Li CS, Yang JH","https://pubmed.ncbi.nlm.nih.gov/29329611/","29329611","https://doi.org/10.1016/S1875-5364(18)30018-9","10.1016/S1875-5364(18)30018-9","No PMC available",,"Journal Article",0
"26","Pear",28,"Diabetes Mellitus, Type 2",35,1,"Apple and pear consumption and type 2 diabetes mellitus risk: a meta-analysis of prospective cohort studies.","Guo XF, Yang B, Tang J, Jiang JJ, Li D","https://pubmed.ncbi.nlm.nih.gov/28186516/","28186516","https://doi.org/10.1039/c6fo01378c","10.1039/c6fo01378c","No PMC available",,"Journal Article, Meta-Analysis, Review",5
"26","Pear",28,"Diabetes Mellitus, Type 2",35,2,"Dietary flavonoid intakes and risk of type 2 diabetes in US men and women.","Wedick NM, Pan A, Cassidy A, Rimm EB, Sampson L, Rosner B, Willett W, Hu FB, Sun Q, van Dam RM","https://pubmed.ncbi.nlm.nih.gov/22357723/","22357723","https://doi.org/10.3945/ajcn.111.028894","10.3945/ajcn.111.028894","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3302366/","PMC3302366","Journal Article, Research Support, N.I.H., Extramural",0
"26","Pear",28,"Diabetes Mellitus, Type 2",35,3,"Postharvest integration of prickly pear betalain-enriched gummies with different sugar substitutes for decoding diabetes type-II and skin resilience - in vitro and in silico study.","Mehta D, Kuksal K, Sharma A, Soni N, Kumari S, Nile SH","https://pubmed.ncbi.nlm.nih.gov/39423522/","39423522","https://doi.org/10.1016/j.foodchem.2024.141612","10.1016/j.foodchem.2024.141612","No PMC available",,"Journal Article",0
"27","Syrup From Canned Pear",28,"Diabetes Mellitus, Type 2",35,1,"Apple and pear consumption and type 2 diabetes mellitus risk: a meta-analysis of prospective cohort studies.","Guo XF, Yang B, Tang J, Jiang JJ, Li D","https://pubmed.ncbi.nlm.nih.gov/28186516/","28186516","https://doi.org/10.1039/c6fo01378c","10.1039/c6fo01378c","No PMC available",,"Journal Article, Meta-Analysis, Review",5
"27","Syrup From Canned Pear",28,"Diabetes Mellitus, Type 2",35,2,"Dietary flavonoid intakes and risk of type 2 diabetes in US men and women.","Wedick NM, Pan A, Cassidy A, Rimm EB, Sampson L, Rosner B, Willett W, Hu FB, Sun Q, van Dam RM","https://pubmed.ncbi.nlm.nih.gov/22357723/","22357723","https://doi.org/10.3945/ajcn.111.028894","10.3945/ajcn.111.028894","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3302366/","PMC3302366","Journal Article, Research Support, N.I.H., Extramural",0
"27","Syrup From Canned Pear",28,"Diabetes Mellitus, Type 2",35,3,"Postharvest integration of prickly pear betalain-enriched gummies with different sugar substitutes for decoding diabetes type-II and skin resilience - in vitro and in silico study.","Mehta D, Kuksal K, Sharma A, Soni N, Kumari S, Nile SH","https://pubmed.ncbi.nlm.nih.gov/39423522/","39423522","https://doi.org/10.1016/j.foodchem.2024.141612","10.1016/j.foodchem.2024.141612","No PMC available",,"Journal Article",0
"28","Squash",28,"Diabetes Mellitus, Type 2",75,1,"Mexican Plants Involved in Glucose Homeostasis and Body Weight Control: Systematic Review.","Torres-Vanda M, Gutiérrez-Aguilar R","https://pubmed.ncbi.nlm.nih.gov/37432178/","37432178","https://doi.org/10.3390/nu15092070","10.3390/nu15092070","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10181203/","PMC10181203","Systematic Review, Journal Article",5
"28","Squash",28,"Diabetes Mellitus, Type 2",75,2,"Tocopherol from seeds of Cucurbita pepo against diabetes: validation by in vivo experiments supported by computational docking.","Bharti SK, Kumar A, Sharma NK, Prakash O, Jaiswal SK, Krishnan S, Gupta AK, Kumar A","https://pubmed.ncbi.nlm.nih.gov/24344360/","24344360","https://doi.org/10.1016/j.jfma.2013.08.003","10.1016/j.jfma.2013.08.003","No PMC available",,"Journal Article, Research Support, Non-U.S. Gov't, Validation Study",0
"28","Squash",28,"Diabetes Mellitus, Type 2",75,3,"Preparation of the controlled acid hydrolysates from pumpkin polysaccharides and their antioxidant and antidiabetic evaluation.","Lu A, Yu M, Fang Z, Xiao B, Guo L, Wang W, Li J, Wang S, Zhang Y","https://pubmed.ncbi.nlm.nih.gov/30267825/","30267825","https://doi.org/10.1016/j.ijbiomac.2018.09.158","10.1016/j.ijbiomac.2018.09.158","No PMC available",,"Journal Article",0
"28","Squash",28,"Diabetes Mellitus, Type 2",75,4,"Hypoglycemic effect and bioactive compounds associated with the ripening stages of the Cucurbita ficifolia Bouché fruit.","Moya-Hernández A, Bosquez-Molina E, Verde-Calvo JR, Blancas-Flores G, Trejo-Aguilar GM","https://pubmed.ncbi.nlm.nih.gov/32530046/","32530046","https://doi.org/10.1002/jsfa.10566","10.1002/jsfa.10566","No PMC available",,"Journal Article",0
"28","Squash",28,"Diabetes Mellitus, Type 2",75,5,"Antihyperglycemic and hypoglycemic activity of Mayan plant foods in rodent models.","Uuh-Narvaez JJ, Negrete-León E, Acevedo-Fernández JJ, Segura-Campos MR","https://pubmed.ncbi.nlm.nih.gov/33420740/","33420740","https://doi.org/10.1002/jsfa.11057","10.1002/jsfa.11057","No PMC available",,"Journal Article",0
"28","Squash",28,"Diabetes Mellitus, Type 2",75,6,"Amelioration of related complications by the combined usage of Gymnadenia orchidis Lindl and pumpkin seed in type 2 diabetic mice.","Arzoo SH, Chattopadhyay K, Parvin T, Chattopadhyay B","https://pubmed.ncbi.nlm.nih.gov/34883006/","34883006","https://doi.org/10.1515/jcim-2021-0499","10.1515/jcim-2021-0499","No PMC available",,"Journal Article",0
"28","Squash",28,"Diabetes Mellitus, Type 2",75,7,"Pumpkin Polysaccharide Extracted by Subcritical Water: Physicochemical Characterization and Anti-Diabetic Effects in T2DM Rats.","Ti Y, Wang W, Wang X, Ban Y, Wang P, Zhang Y, Song Z","https://pubmed.ncbi.nlm.nih.gov/36263848/","36263848","https://doi.org/10.1002/mnfr.202200160","10.1002/mnfr.202200160","No PMC available",,"Journal Article, Research Support, Non-U.S. Gov't",0
"28","Squash",28,"Diabetes Mellitus, Type 2",75,8,"Effect of Cucurbita ficifolia Bouché on glutathione level and glycosylated hemoglobin percentage in a Mexican rural population with type 2 diabetes.","Hernandez-Mixteco M, Bernal-Morales B, Valenzuela OL, Rodríguez-Landa JF, Cerna-Cortes JF, García-Montalvo EA","https://pubmed.ncbi.nlm.nih.gov/38369067/","38369067","https://doi.org/10.1016/j.jep.2024.117924","10.1016/j.jep.2024.117924","No PMC available",,"Journal Article",0
"28","Squash",28,"Diabetes Mellitus, Type 2",75,9,"Pumpkin Soluble Dietary Fiber instead of Insoluble One Ameliorates Hyperglycemia via the Gut Microbiota-Gut-Liver Axis in db/db Mice.","Yan F, Wang X, Du Y, Zhao Z, Shi L, Cao T, Shen Y, Sun L, Liu X","https://pubmed.ncbi.nlm.nih.gov/39811930/","39811930","https://doi.org/10.1021/acs.jafc.4c08986","10.1021/acs.jafc.4c08986","No PMC available",,"Journal Article",0
"28","Squash",28,"Diabetes Mellitus, Type 2",75,10,"Preparation, identification, and molecular mechanism of novel DPP-IV inhibitory peptides from pumpkin seed: In silico screening and experimental validation.","Chen X, Zhang W, Pan Y, Ran J, Liu X, Yu X, He Q","https://pubmed.ncbi.nlm.nih.gov/40339413/","40339413","https://doi.org/10.1016/j.foodchem.2025.144530","10.1016/j.foodchem.2025.144530","No PMC available",,"Journal Article",0
"28","Squash",28,"Diabetes Mellitus, Type 2",75,11,"Pumpkin Polysaccharide Ameliorates Type 2 Diabetes in Mice via Inhibition of p38 MAPK, Activation of PINK1-PRKN Mitophagy, and Gut Microbiota Modulation.","Song H, Chen F, Sun T, Wang F, Wang L, Xiong L, Shen X","https://pubmed.ncbi.nlm.nih.gov/41316878/","41316878","https://doi.org/10.1002/mnfr.70343","10.1002/mnfr.70343","No PMC available",,"Journal Article",0
"29","Honeydew",28,"Diabetes Mellitus, Type 2",1,1,"Contribution of Katsura-uri (Japan's Heirloom Pickling Melon, Cucumis melo var. conomon) at the Completely Ripe Stage to Diabetes Control.","Sasaki A, Nakamura Y, Kobayashi Y, Aoi W, Nakamura T, Shirota K, Suetome N, Fukui M, Matsuo T, Okamoto S, Tashiro Y, Park EY, Sato K","https://pubmed.ncbi.nlm.nih.gov/32612089/","32612089","https://doi.org/10.3177/jnsv.66.261","10.3177/jnsv.66.261","No PMC available",,"Journal Article",0
"30","Melon",28,"Diabetes Mellitus, Type 2",16,1,"Hypoglycemic action of Cucurbita ficifolia on Type 2 diabetic patients with moderately high blood glucose levels.","Acosta-Patiño JL, Jiménez-Balderas E, Juárez-Oropeza MA, Díaz-Zagoya JC","https://pubmed.ncbi.nlm.nih.gov/11483384/","11483384","https://doi.org/10.1016/s0378-8741(01)00272-0","10.1016/s0378-8741(01)00272-0","No PMC available",,"Clinical Trial, Journal Article, Research Support, Non-U.S. Gov't",4
"31","Papaya",28,"Diabetes Mellitus, Type 2",68,1,"Plasma glucose level decreases as collateral effect of fermented papaya preparation use.","Danese C, Esposito D, D'Alfonso V, Cirene M, Ambrosino M, Colotto M","https://pubmed.ncbi.nlm.nih.gov/16900843/","16900843","No DOI available",,"No PMC available",,"Clinical Trial, Journal Article",4
"31","Papaya",28,"Diabetes Mellitus, Type 2",68,2,"Does oral supplementation of a fermented papaya preparation correct respiratory burst function of innate immune cells in type 2 diabetes mellitus patients?","Dickerson R, Banerjee J, Rauckhorst A, Pfeiffer DR, Gordillo GM, Khanna S, Osei K, Roy S","https://pubmed.ncbi.nlm.nih.gov/25268638/","25268638","https://doi.org/10.1089/ars.2014.6138","10.1089/ars.2014.6138","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4298154/","PMC4298154","Clinical Trial, Journal Article, Research Support, N.I.H., Extramural, Research Support, Non-U.S. Gov't",4
"31","Papaya",28,"Diabetes Mellitus, Type 2",68,3,"Diabetes as a risk factor to cancer: functional role of fermented papaya preparation as phytonutraceutical adjunct in the treatment of diabetes and cancer.","Aruoma OI, Somanah J, Bourdon E, Rondeau P, Bahorun T","https://pubmed.ncbi.nlm.nih.gov/24769427/","24769427","https://doi.org/10.1016/j.mrfmmm.2014.04.007","10.1016/j.mrfmmm.2014.04.007","No PMC available",,"Journal Article, Research Support, Non-U.S. Gov't, Review",2
"31","Papaya",28,"Diabetes Mellitus, Type 2",68,4,"Management of diabetic complications through fruit flavonoids as a natural remedy.","Tanveer A, Akram K, Farooq U, Hayat Z, Shafi A","https://pubmed.ncbi.nlm.nih.gov/26065867/","26065867","https://doi.org/10.1080/10408398.2014.1000482","10.1080/10408398.2014.1000482","No PMC available",,"Journal Article, Review",2
"31","Papaya",28,"Diabetes Mellitus, Type 2",68,5,"Uses of Papaya Leaf and Seaweed Supplementations for Controlling Glucose Homeostasis in Diabetes.","Nyakundi BB, Yang J","https://pubmed.ncbi.nlm.nih.gov/37047820/","37047820","https://doi.org/10.3390/ijms24076846","10.3390/ijms24076846","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10095424/","PMC10095424","Journal Article, Review",2
"31","Papaya",28,"Diabetes Mellitus, Type 2",68,6,"In vitro inhibitory potential of selected Malaysian plants against key enzymes involved in hyperglycemia and hypertension.","Loh SP, Hadira O","https://pubmed.ncbi.nlm.nih.gov/22135867/","22135867","No DOI available",,"No PMC available",,"Journal Article",0
"31","Papaya",28,"Diabetes Mellitus, Type 2",68,7,"The Use of Traditional and Complementary Medicine for Diabetes in Rural Guatemala.","Andrews CM, Wyne K, Svenson JE","https://pubmed.ncbi.nlm.nih.gov/30449743/","30449743","https://doi.org/10.1353/hpu.2018.0092","10.1353/hpu.2018.0092","No PMC available",,"Journal Article",0
