id,productId,root_name,scientific_name,diseaseId,disease,code,foundation_url,icd_title,articles_count,category,calculated_dw,article_number,title,pubmed,PMID,doi,DOI,pmc,PMCID,pubtypes,ai_pubtypes,rate,disease_rates,diseases_rate_all_null,disease_rate_combination,name,processing_status,dynamic_root_causes,labs,createdAt,updatedAt,__EMPTY,__EMPTY_1,__EMPTY_2,__EMPTY_3,__EMPTY_4,__EMPTY_5,__EMPTY_6,__EMPTY_7,__EMPTY_8,__EMPTY_9,__EMPTY_10,__EMPTY_11,__EMPTY_12,__EMPTY_13,__EMPTY_14,__EMPTY_15,__EMPTY_16,__EMPTY_17,__EMPTY_18,__EMPTY_19,__EMPTY_20,__EMPTY_21,__EMPTY_22,__EMPTY_23,__EMPTY_24,__EMPTY_25,__EMPTY_26,__EMPTY_27,__EMPTY_28,__EMPTY_29,__EMPTY_30,__EMPTY_31,__EMPTY_32,__EMPTY_33,__EMPTY_34,__EMPTY_35,__EMPTY_36,__EMPTY_37,__EMPTY_38,__EMPTY_39
3773189,63,pomegranate,Punica granatum,2,type 2 diabetes,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,22,ready,375,9,Pomegranate Juice Increases Sirtuin1 Protein in Peripheral Blood Mononuclear Cell from Patients with Type 2 Diabetes: A Randomized Placebo Controlled Clinical Trial.,https://pubmed.ncbi.nlm.nih.gov/29957104/,29957104,https://doi.org/10.1089/met.2017.0146,10.1089/met.2017.0146,No PMC available,NULL,"Journal Article, Randomized Controlled Trial",NULL,4,4,NULL,4,pomegranate and type 2 diabetes,juice,"{""5334"":{""name"":""Inflammation"",""benefit_exactly"":""NF-禺貨B p65 in PBMC was significantly lower (P芒鈧€?芒鈧€?.01 for treatment effect) in the PJ group."",""benefit_descriptive"":""Pomegranate juice reduced NF-禺貨B p65 levels, indicating anti-inflammatory effects.""},""5406"":{""name"":""Oxidative stress"",""benefit_exactly"":""SIRT1 was significantly higher (P芒鈧€?芒鈧€?.0001 for treatment effect) in the PJ group."",""benefit_descriptive"":""Pomegranate juice increased SIRT1 levels, which may mitigate oxidative stress.""}}","[{""type"":""alt_gpt"",""name"":""sE-selectin"",""benefit"":""Plasma sE-selectin concentration decreased significantly in the PJ group at the end of week 12 compared to baseline (P芒鈧€?芒鈧€?.001 for treatment effect), and the reduction was significant in comparison with the placebo group (P芒鈧€?芒鈧€?.05 for treatment effect)."",""short_description"":""Pomegranate juice significantly reduced sE-selectin levels, a marker of vascular inflammation."",""quantity"":null}]",2026-06-07 12:35:41.48+02,2026-06-07 17:55:40.878+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3773190,63,pomegranate,Punica granatum,2,type 2 diabetes,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,22,ready,375,10,Effect of pomegranate seed oil supplementation on the GLUT-4 gene expression and glycemic control in obese people with type 2 diabetes: A randomized controlled clinical trial.,https://pubmed.ncbi.nlm.nih.gov/30945297/,30945297,https://doi.org/10.1002/jcp.28561,10.1002/jcp.28561,No PMC available,NULL,"Journal Article, Randomized Controlled Trial",NULL,4,4,NULL,4,pomegranate and type 2 diabetes,seed oil,"{""5322"":{""name"":""insulin resistance"",""benefit_exactly"":""Within-group changes in quantitative insulin sensitivity check index were significant in the PSO group."",""benefit_descriptive"":""Pomegranate seed oil supplementation improved insulin sensitivity in diabetic patients.""},""6620"":{""name"":""abnormality in glucose transporter type 4 (GLUT-4) function"",""benefit_exactly"":""GLUT-4 gene expression was increased significantly in the PSO group."",""benefit_descriptive"":""Pomegranate seed oil supplementation significantly increased GLUT-4 gene expression in diabetic patients.""}}","[{""type"":""fasting_plasma_glucose"",""name"":""fasting blood sugar (FBS)"",""benefit"":""After adjusting the age, gender, and baseline values, FBS was significantly decreased."",""short_description"":""Pomegranate seed oil supplementation significantly reduced fasting blood sugar levels in diabetic patients."",""quantity"":null},{""type"":""hba1c"",""name"":""HbA1C"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""insulin"",""name"":""insulin concentration"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""hba1c"",""name"":""HOMA-IR"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""hba1c"",""name"":""HOMA-禺虏"",""benefit"":null,""short_description"":null,""quantity"":null}]",2026-06-07 12:30:03.425+02,2026-06-07 17:55:40.878+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3773191,63,pomegranate,Punica granatum,2,type 2 diabetes,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,22,ready,375,11,The effects of polyphenol-containing antioxidants on oxidative stress and lipid peroxidation in Type 2 diabetes mellitus without complications.,https://pubmed.ncbi.nlm.nih.gov/19834314/,19834314,https://doi.org/10.1007/BF03346565,10.1007/BF03346565,No PMC available,NULL,"Journal Article, Randomized Controlled Trial",NULL,4,4,NULL,4,pomegranate and type 2 diabetes,extract,"{""5406"":{""name"":""oxidative stress"",""benefit_exactly"":""The polyphenol-rich antioxidant supplement containing pomegranate extract, green tea extract, and ascorbic acid has important antagonizing effects on oxidative stress and lipid peroxidation in patients with Type 2 DM"",""benefit_descriptive"":""The supplement reduced oxidative stress in Type 2 Diabetes Mellitus patients.""}}","[{""type"":""alt_gpt"",""name"":""LDL"",""benefit"":""The study group showed a decrease in LDL and an increase in HDL and the comparison with the difference in placebo group was statistically significant (p<0.001 for LDL and p<0.001 for HDL)."",""short_description"":""LDL levels decreased significantly in the study group compared to the placebo group."",""quantity"":null},{""type"":""alt_gpt"",""name"":""HDL"",""benefit"":""The study group showed a decrease in LDL and an increase in HDL and the comparison with the difference in placebo group was statistically significant (p<0.001 for LDL and p<0.001 for HDL)."",""short_description"":""HDL levels increased significantly in the study group compared to the placebo group."",""quantity"":null},{""type"":""alt_gpt"",""name"":""plasma malondialdehyde (MDA)"",""benefit"":""Accordingly, as a by-product of lipid peroxidation, plasma MDA was decreased in the study group compared to the placebo group (p<0.001)."",""short_description"":""Plasma MDA levels decreased significantly in the study group compared to the placebo group."",""quantity"":null},{""type"":""alt_gpt"",""name"":""total glutathione (GSH)"",""benefit"":""As an indicator of increased antioxidant defense, total plasma GSH and AOC increased more in the study group compared to control group (p<0.001)."",""short_description"":""Total plasma GSH levels increased significantly in the study group compared to the placebo group."",""quantity"":null},{""type"":""alt_gpt"",""name"":""antioxidant capacity (AOC)"",""benefit"":""As an indicator of increased antioxidant defense, total plasma GSH and AOC increased more in the study group compared to control group (p<0.001)."",""short_description"":""Antioxidant capacity increased significantly in the study group compared to the placebo group."",""quantity"":null}]",2026-06-07 12:54:41.813+02,2026-06-07 17:55:40.878+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3773192,63,pomegranate,Punica granatum,2,type 2 diabetes,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,22,ready,375,12,"The effect of pomegranate fresh juice versus pomegranate seed powder on metabolic indices, lipid profile, inflammatory biomarkers, and the histopathology of pancreatic islets of Langerhans in streptozotocin-nicotinamide induced type 2 diabetic Sprague-Dawley rats.",https://pubmed.ncbi.nlm.nih.gov/28288617/,28288617,https://doi.org/10.1186/s12906-017-1667-6,10.1186/s12906-017-1667-6,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5348881/,PMC5348881,Journal Article,Controlled Clinical Trial,0,4,NULL,4,pomegranate and type 2 diabetes,seed powder,"{""5318"":{""name"":""hyperglycemia"",""benefit_exactly"":""polyphenols may augment glucose uptake by periphery tissues which would decrease glycaemia"",""benefit_descriptive"":""Polyphenols in pomegranate seed powder enhance glucose uptake by peripheral tissues, reducing blood sugar levels.""},""5406"":{""name"":""oxidative stress"",""benefit_exactly"":""anti-oxidants play potential role for diabetes treatment"",""benefit_descriptive"":""Antioxidants in pomegranate seed powder help mitigate oxidative stress, which is a key factor in diabetes progression.""}}","[{""type"":""glucose"",""name"":""fasting blood sugar"",""benefit"":""The development of hyperglycemia was affirmed by the increased fasting blood sugar (FBS)"",""short_description"":""Pomegranate seed powder treatment reduced fasting blood sugar levels in diabetic rats."",""quantity"":null},{""type"":""lipid_panel"",""name"":""lipid profile"",""benefit"":""anti-inflammatory, anti-hyperlipidemic effects"",""short_description"":""Pomegranate seed powder improved lipid profile by reducing cholesterol and triglycerides."",""quantity"":null},{""type"":""glucose"",""name"":""plasma glucose"",""benefit"":""plasma glucose concentrations"",""short_description"":""Pomegranate seed powder reduced plasma glucose levels in diabetic rats."",""quantity"":null},{""type"":""insulin"",""name"":""plasma insulin"",""benefit"":""plasma insulin level"",""short_description"":""Pomegranate seed powder improved insulin levels in diabetic rats."",""quantity"":null},{""type"":""c_reactive_protein"",""name"":""Interleukin-6 (IL-6)"",""benefit"":""plasma levels of Interleukin-6 (IL-6)"",""short_description"":""Pomegranate seed powder reduced inflammatory marker IL-6 levels."",""quantity"":null},{""type"":""c_reactive_protein"",""name"":""Tumor Necrosis Factor-alpha (TNF-禺卤)"",""benefit"":""plasma levels of Tumor Necrosis Factor-alpha (TNF-禺卤)"",""short_description"":""Pomegranate seed powder reduced inflammatory marker TNF-禺卤 levels."",""quantity"":null},{""type"":""c_reactive_protein"",""name"":""Nuclear Factor-禺貨B (NF-禺貨B)"",""benefit"":""plasma levels of Nuclear Factor-禺貨B (NF-禺貨B)"",""short_description"":""Pomegranate seed powder reduced inflammatory marker NF-禺貨B levels."",""quantity"":null}]",2026-06-07 12:35:41.48+02,2026-06-07 17:55:40.878+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3773193,63,pomegranate,Punica granatum,2,type 2 diabetes,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,22,ready,375,13,Cholesterol-lowering effect of concentrated pomegranate juice consumption in type II diabetic patients with hyperlipidemia.,https://pubmed.ncbi.nlm.nih.gov/17048194/,17048194,https://doi.org/10.1024/0300-9831.76.3.147,10.1024/0300-9831.76.3.147,No PMC available,NULL,Journal Article,Clinical Trial,0,4,NULL,4,pomegranate and type 2 diabetes,concentrated juice,"{""6664"":{""name"":""hyperlipidemia"",""benefit_exactly"":""significant reductions were seen in total cholesterol (p < 0.006), low-density lipoprotein-cholesterol (LDL-c) (p < 0.006), LDL-c/high-density lipoprotein-cholesterol (HDL-c) (p < 0.001), and total cholesterol/HDL-c (p < 0.001)"",""benefit_descriptive"":""CPJ consumption significantly reduced total cholesterol, LDL-c, and the ratios of LDL-c/HDL-c and total cholesterol/HDL-c in type 2 diabetic patients with hyperlipidemia.""}}","[{""type"":""total_cholesterol"",""name"":""total cholesterol"",""benefit"":""significant reductions were seen in total cholesterol (p < 0.006)"",""short_description"":""Total cholesterol levels significantly decreased after CPJ consumption."",""quantity"":null},{""type"":""ldl_cholesterol"",""name"":""low-density lipoprotein-cholesterol (LDL-c)"",""benefit"":""significant reductions were seen in low-density lipoprotein-cholesterol (LDL-c) (p < 0.006)"",""short_description"":""LDL-c levels significantly decreased after CPJ consumption."",""quantity"":null},{""type"":""hdl_c_direct"",""name"":""high-density lipoprotein-cholesterol (HDL-c)"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""triglycerides"",""name"":""serum triacylglycerol"",""benefit"":null,""short_description"":null,""quantity"":null}]",2026-06-07 13:01:56.945+02,2026-06-07 17:55:40.878+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3773194,63,pomegranate,Punica granatum,2,type 2 diabetes,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,22,ready,375,14,Pomegranate seed oil consumption during a period of high-fat feeding reduces weight gain and reduces type 2 diabetes risk in CD-1 mice.,https://pubmed.ncbi.nlm.nih.gov/19079947/,19079947,https://doi.org/10.1017/S0007114508159001,10.1017/S0007114508159001,No PMC available,NULL,Journal Article,Controlled Clinical Trial,0,4,NULL,4,pomegranate and type 2 diabetes,seed oil,"{""5322"":{""name"":""insulin resistance"",""benefit_exactly"":""POMo intake was associated with an improvement in insulin sensitivity"",""benefit_descriptive"":""Pomegranate seed oil improved insulin sensitivity, potentially reducing type 2 diabetes risk.""}}","[{""type"":""insulin"",""name"":""insulin"",""benefit"":""POMo intake was associated with an improvement in insulin sensitivity"",""short_description"":""Pomegranate seed oil reduced insulin levels, indicating improved insulin sensitivity."",""quantity"":null}]",2026-06-07 13:16:54.189+02,2026-06-07 17:55:40.878+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3773195,63,pomegranate,Punica granatum,2,type 2 diabetes mellitus,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,22,ready,375,15,Pomegranate juice: a heart-healthy fruit juice.,https://pubmed.ncbi.nlm.nih.gov/19146506/,19146506,https://doi.org/10.1111/j.1753-4887.2008.00133.x,10.1111/j.1753-4887.2008.00133.x,No PMC available,NULL,"Journal Article, Review",NULL,2,2,NULL,2,pomegranate and type 2 diabetes mellitus,juice,"{""32"":{""name"":""oxidative stress"",""benefit_exactly"":""Pomegranate juice decreased lipid peroxidation in patients with type 2 diabetes"",""benefit_descriptive"":""Pomegranate juice reduced lipid peroxidation in type 2 diabetes patients.""}}","[{""type"":""lipid_panel"",""name"":""lipid peroxidation"",""benefit"":""Pomegranate juice decreased lipid peroxidation in patients with type 2 diabetes"",""short_description"":""Pomegranate juice reduced lipid peroxidation in type 2 diabetes patients."",""quantity"":null}]",2026-06-07 12:02:59.738+02,2026-06-07 16:20:05.542+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3773198,63,pomegranate,Punica granatum,2,type 2 diabetes,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,22,ready,375,18,Gallic Acid and Diabetes Mellitus: Its Association with Oxidative Stress.,https://pubmed.ncbi.nlm.nih.gov/34885698/,34885698,https://doi.org/10.3390/molecules26237115,10.3390/molecules26237115,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8658971/,PMC8658971,"Journal Article, Review",NULL,2,2,NULL,2,pomegranate and type 2 diabetes,rind extract,"{""5406"":{""name"":""oxidative stress"",""benefit_exactly"":""The bioactive activities of GA and its derivates found in traditional Chinese medicine are associated with the improvement of the metabolic profile in the host following treatment with the related herbal remedy."",""benefit_descriptive"":""Gallic acid from pomegranate may help improve metabolic health by reducing oxidative stress.""}}","[{""type"":""glucose"",""name"":""glucose"",""benefit"":null,""short_description"":null,""quantity"":null}]",2026-06-07 12:55:55.955+02,2026-06-07 16:20:05.542+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3773199,63,pomegranate,Punica granatum,2,type 2 diabetes,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,22,ready,375,19,Polyphenols Rich Diets and Risk of Type 2 Diabetes.,https://pubmed.ncbi.nlm.nih.gov/33923263/,33923263,https://doi.org/10.3390/nu13051445,10.3390/nu13051445,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8146556/,PMC8146556,"Journal Article, Review",NULL,2,2,NULL,2,pomegranate and type 2 diabetes,dietary intake,"{""5322"":{""name"":""insulin resistance"",""benefit_exactly"":""beverages containing pomegranate polyphenols (mainly tannins) were found to reduce the postprandial glycemic response to a bread meal"",""benefit_descriptive"":""Reduces postprandial glucose levels""}}","[{""type"":""glucose"",""name"":""postprandial glucose"",""benefit"":""beverages containing pomegranate polyphenols (mainly tannins) were found to reduce the postprandial glycemic response to a bread meal"",""short_description"":""Reduces postprandial glucose levels"",""quantity"":null}]",2026-06-07 12:59:09.855+02,2026-06-07 16:20:05.542+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3773200,63,pomegranate,Punica granatum,2,type 2 diabetes,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,22,ready,375,20,New Insights into the Efficacy of Aspalathin and Other Related Phytochemicals in Type 2 Diabetes-A Review.,https://pubmed.ncbi.nlm.nih.gov/35008779/,35008779,https://doi.org/10.3390/ijms23010356,10.3390/ijms23010356,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8745648/,PMC8745648,"Journal Article, Review",NULL,2,2,0,0,pomegranate and type 2 diabetes,fruit,"{""5322"":{""name"":""insulin resistance"",""benefit_exactly"":null,""benefit_descriptive"":null}}","[{""type"":""glucose"",""name"":""glucose metabolism"",""benefit"":null,""short_description"":null,""quantity"":null}]",2026-06-07 13:00:30.855+02,2026-06-07 16:20:05.542+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3773201,63,pomegranate,Punica granatum,2,type 2 diabetes,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,22,ready,375,21,Polyphenols and Glycemic Control.,https://pubmed.ncbi.nlm.nih.gov/26742071/,26742071,https://doi.org/10.3390/nu8010017,10.3390/nu8010017,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4728631/,PMC4728631,"Journal Article, Review",NULL,2,2,0,0,pomegranate and type 2 diabetes,fruit,"{""5322"":{""name"":""insulin resistance"",""benefit_exactly"":null,""benefit_descriptive"":null}}","[{""type"":""fasting_plasma_glucose"",""name"":""fasting plasma glucose"",""benefit"":null,""short_description"":null,""quantity"":null}]",2026-06-07 13:03:58.421+02,2026-06-07 16:20:05.542+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3773202,63,pomegranate,Punica granatum,2,type 2 diabetes,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,22,ready,375,22,Protective Role of Dietary Polyphenols in the Management and Treatment of Type 2 Diabetes Mellitus.,https://pubmed.ncbi.nlm.nih.gov/39861406/,39861406,https://doi.org/10.3390/nu17020275,10.3390/nu17020275,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11767469/,PMC11767469,"Journal Article, Review",NULL,2,2,NULL,2,pomegranate and type 2 diabetes,extract,"{""5322"":{""name"":""insulin resistance"",""benefit_exactly"":""enhance insulin sensitivity"",""benefit_descriptive"":""Improves insulin sensitivity, reducing insulin resistance.""},""5406"":{""name"":""oxidative stress"",""benefit_exactly"":""scavenge reactive oxygen species"",""benefit_descriptive"":""Reduces oxidative stress by neutralizing reactive oxygen species.""}}","[{""type"":""hba1c"",""name"":""HbA1c"",""benefit"":""lower hyperglycemia"",""short_description"":""Reduces blood glucose levels, improving glycemic control."",""quantity"":null}]",2026-06-07 16:00:42.923+02,2026-06-07 16:20:05.542+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089242,63,pomegranate,Punica granatum,11,diabetes mellitus type 1,5A10,http://id.who.int/icd/entity/1651053999,Type 1 diabetes mellitus,1,ready,16,1,Effect of pomegranate juice on Angiotensin II-induced hypertension in diabetic Wistar rats.,https://pubmed.ncbi.nlm.nih.gov/20020514/,20020514,https://doi.org/10.1002/ptr.3090,10.1002/ptr.3090,No PMC available,NULL,Journal Article,Controlled Clinical Trial,0,4,NULL,4,pomegranate and diabetes mellitus type 1,juice extract,"{""593"":{""name"":""oxidative stress"",""benefit_exactly"":""PJ treatment also caused a significant decrease in levels of thiobarbituric acid reactive substances (TBARS) in kidney and pancreas while activities of enzymes superoxide dismutase (SOD), catalase (CAT), and glutathione reductase (GSH) showed significant elevation."",""benefit_descriptive"":""Pomegranate juice reduced oxidative stress markers and increased antioxidant enzyme activities.""}}","[{""type"":""alt_gpt"",""name"":""thiobarbituric acid reactive substances (TBARS)"",""benefit"":""PJ treatment also caused a significant decrease in levels of thiobarbituric acid reactive substances (TBARS) in kidney and pancreas"",""short_description"":""Pomegranate juice significantly decreased TBARS levels in kidney and pancreas."",""quantity"":null},{""type"":""alt_gpt"",""name"":""superoxide dismutase (SOD)"",""benefit"":""activities of enzymes superoxide dismutase (SOD), catalase (CAT), and glutathione reductase (GSH) showed significant elevation."",""short_description"":""Pomegranate juice significantly increased SOD activity."",""quantity"":null},{""type"":""alt_gpt"",""name"":""catalase (CAT)"",""benefit"":""activities of enzymes superoxide dismutase (SOD), catalase (CAT), and glutathione reductase (GSH) showed significant elevation."",""short_description"":""Pomegranate juice significantly increased CAT activity."",""quantity"":null},{""type"":""alt_gpt"",""name"":""glutathione reductase (GSH)"",""benefit"":""activities of enzymes superoxide dismutase (SOD), catalase (CAT), and glutathione reductase (GSH) showed significant elevation."",""short_description"":""Pomegranate juice significantly increased GSH activity."",""quantity"":null}]",2026-06-07 11:05:04.601+02,2026-06-07 11:05:06.344+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
