id,productId,root_name,scientific_name,diseaseId,disease,code,foundation_url,icd_title,articles_count,category,calculated_dw,article_number,title,pubmed,PMID,doi,DOI,pmc,PMCID,pubtypes,ai_pubtypes,rate,disease_rates,diseases_rate_all_null,disease_rate_combination,name,processing_status,dynamic_root_causes,labs,createdAt,updatedAt,__EMPTY,__EMPTY_1,__EMPTY_2,__EMPTY_3,__EMPTY_4,__EMPTY_5,__EMPTY_6,__EMPTY_7,__EMPTY_8,__EMPTY_9,__EMPTY_10,__EMPTY_11,__EMPTY_12,__EMPTY_13,__EMPTY_14,__EMPTY_15,__EMPTY_16,__EMPTY_17,__EMPTY_18,__EMPTY_19,__EMPTY_20,__EMPTY_21,__EMPTY_22,__EMPTY_23,__EMPTY_24,__EMPTY_25,__EMPTY_26,__EMPTY_27,__EMPTY_28,__EMPTY_29,__EMPTY_30,__EMPTY_31,__EMPTY_32,__EMPTY_33,__EMPTY_34,__EMPTY_35,__EMPTY_36,__EMPTY_37,__EMPTY_38,__EMPTY_39
3773183,175,turmeric,Curcuma longa L.,1,type 2 diabetes mellitus,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,1,ready,25,1,Antioxidative hypoglycemic herbal medicines with in vivo and in vitro activity against C-reactive protein; a systematic review.,https://pubmed.ncbi.nlm.nih.gov/36610136/,36610136,https://doi.org/10.1016/j.phymed.2022.154615,10.1016/j.phymed.2022.154615,No PMC available,NULL,Journal Article,Systematic Review,0,5,NULL,5,turmeric and type 2 diabetes mellitus,NULL,"{""2"":{""name"":""oxidative stress"",""benefit_exactly"":""decreasing CRP concentrations and oxidative stresses levels"",""benefit_descriptive"":""Reduces oxidative stress and inflammation""}}","[{""type"":""c_reactive_protein"",""name"":""C-reactive protein"",""benefit"":""decreasing CRP concentrations"",""short_description"":""Reduces CRP levels"",""quantity"":null}]",2026-06-07 12:56:50.073+02,2026-06-07 16:20:05.542+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3773183,0,dianthus,Dianthus superbus L.,1,type 2 diabetes mellitus,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,21,ready,0,3,Antioxidative hypoglycemic herbal medicines with in vivo and in vitro activity against C-reactive protein; a systematic review.,https://pubmed.ncbi.nlm.nih.gov/36610136/,36610136,https://doi.org/10.1016/j.phymed.2022.154615,10.1016/j.phymed.2022.154615,No PMC available,NULL,Journal Article,Systematic Review,0,5,NULL,5,dianthus and type 2 diabetes mellitus,NULL,"{""2"":{""name"":""oxidative stress"",""benefit_exactly"":""decreasing CRP concentrations and oxidative stresses levels"",""benefit_descriptive"":""Reduces oxidative stress and inflammation""}}","[{""type"":""c_reactive_protein"",""name"":""C-reactive protein"",""benefit"":""decreasing CRP concentrations"",""short_description"":""Reduces CRP levels"",""quantity"":null}]",2026-06-07 12:56:50.073+02,2026-06-07 16:20:05.542+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3773183,58,guava,Psidium guajava L.,1,type 2 diabetes mellitus,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,3,ready,45,1,Antioxidative hypoglycemic herbal medicines with in vivo and in vitro activity against C-reactive protein; a systematic review.,https://pubmed.ncbi.nlm.nih.gov/36610136/,36610136,https://doi.org/10.1016/j.phymed.2022.154615,10.1016/j.phymed.2022.154615,No PMC available,NULL,Journal Article,Systematic Review,0,5,NULL,5,guava and type 2 diabetes mellitus,NULL,"{""2"":{""name"":""oxidative stress"",""benefit_exactly"":""decreasing CRP concentrations and oxidative stresses levels"",""benefit_descriptive"":""Reduces oxidative stress and inflammation""}}","[{""type"":""c_reactive_protein"",""name"":""C-reactive protein"",""benefit"":""decreasing CRP concentrations"",""short_description"":""Reduces CRP levels"",""quantity"":null}]",2026-06-07 12:56:50.073+02,2026-06-07 16:20:05.542+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3773183,63,pomegranate,Punica granatum L.,1,type 2 diabetes mellitus,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,20,ready,310,2,Antioxidative hypoglycemic herbal medicines with in vivo and in vitro activity against C-reactive protein; a systematic review.,https://pubmed.ncbi.nlm.nih.gov/36610136/,36610136,https://doi.org/10.1016/j.phymed.2022.154615,10.1016/j.phymed.2022.154615,No PMC available,NULL,Journal Article,Systematic Review,0,5,NULL,5,pomegranate and type 2 diabetes mellitus,NULL,"{""2"":{""name"":""oxidative stress"",""benefit_exactly"":""decreasing CRP concentrations and oxidative stresses levels"",""benefit_descriptive"":""Reduces oxidative stress and inflammation""}}","[{""type"":""c_reactive_protein"",""name"":""C-reactive protein"",""benefit"":""decreasing CRP concentrations"",""short_description"":""Reduces CRP levels"",""quantity"":null}]",2026-06-07 12:56:50.073+02,2026-06-07 16:20:05.542+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3773184,0,omega-3 polyunsaturated fatty acids,Punica granatum,1,type 2 diabetes mellitus,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,21,ready,0,4,"Treatment with high-dose n-3 PUFAs has no effect on platelet function, coagulation, metabolic status or inflammation in patients with atherosclerosis and type 2 diabetes.",https://pubmed.ncbi.nlm.nih.gov/28410617/,28410617,https://doi.org/10.1186/s12933-017-0523-9,10.1186/s12933-017-0523-9,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5391604/,PMC5391604,"Journal Article, Multicenter Study, Randomized Controlled Trial",Randomized Controlled Trial,4,4,0,0,omega-3 polyunsaturated fatty acids and type 2 diabetes mellitus,supplementation,"{""1"":{""name"":""insulin resistance"",""benefit_exactly"":null,""benefit_descriptive"":null},""14"":{""name"":""systemic low-grade inflammation"",""benefit_exactly"":null,""benefit_descriptive"":null},""15"":{""name"":""metabolic syndrome"",""benefit_exactly"":null,""benefit_descriptive"":null}}","[{""type"":""hba1c"",""name"":""HbA1c"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""insulin"",""name"":""insulin level"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""lipid_panel"",""name"":""lipid profiles"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""adipokines"",""name"":""leptin and adiponectin levels"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""c_reactive_protein"",""name"":""high-sensitivity C-reactive protein"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""triglycerides"",""name"":""triglyceride levels"",""benefit"":null,""short_description"":null,""quantity"":null}]",2026-06-07 12:47:13.328+02,2026-06-07 17:55:40.877+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3773184,0,omega-3 polyunsaturated fatty acids,Punica granatum,2,atherosclerosis,8B11.0,http://id.who.int/icd/entity/1070137396,Cerebral ischaemic stroke due to extracranial large artery atherosclerosis,21,ready,0,4,"Treatment with high-dose n-3 PUFAs has no effect on platelet function, coagulation, metabolic status or inflammation in patients with atherosclerosis and type 2 diabetes.",https://pubmed.ncbi.nlm.nih.gov/28410617/,28410617,https://doi.org/10.1186/s12933-017-0523-9,10.1186/s12933-017-0523-9,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5391604/,PMC5391604,"Journal Article, Multicenter Study, Randomized Controlled Trial",Randomized Controlled Trial,4,4,0,0,omega-3 polyunsaturated fatty acids and atherosclerosis,supplementation,"{""16"":{""name"":""enhanced platelet reactivity"",""benefit_exactly"":null,""benefit_descriptive"":null},""17"":{""name"":""enhanced secondary hemostasis"",""benefit_exactly"":null,""benefit_descriptive"":null},""48"":{""name"":""thrombin generation"",""benefit_exactly"":null,""benefit_descriptive"":null}}","[{""type"":""platelet aggregation"",""name"":""platelet aggregation"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""thrombin generation"",""name"":""thrombin generation"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""fibrin clot properties"",""name"":""fibrin clot permeability"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""fibrinolysis"",""name"":""clot lysis time"",""benefit"":null,""short_description"":null,""quantity"":null}]",2026-06-07 12:47:13.328+02,2026-06-07 17:55:40.877+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3773185,63,pomegranate,Punica granatum,1,type 2 diabetes mellitus,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,20,ready,310,8,Efficacy of Pomegranate Seed Powder on Glucose and Lipid Metabolism in Patients with Type 2 Diabetes: A Prospective Randomized Double-Blind Placebo-Controlled Clinical Trial.,https://pubmed.ncbi.nlm.nih.gov/33302270/,33302270,https://doi.org/10.1159/000510986,10.1159/000510986,No PMC available,NULL,"Journal Article, Randomized Controlled Trial",Randomized Controlled Trial,4,4,NULL,4,pomegranate and type 2 diabetes mellitus,powder,"{""1"":{""name"":""insulin resistance"",""benefit_exactly"":""The mean differences of FBG, HbA1c, cholesterol, and TG were significantly decreased in the PSP group when compared with the placebo group (p value <0.05)."",""benefit_descriptive"":""Pomegranate seed powder supplementation significantly reduced fasting blood glucose and glycated hemoglobin levels, indicating improved glucose metabolism.""}}","[{""type"":""fasting_plasma_glucose"",""name"":""Fasting Blood Glucose (FBG)"",""benefit"":""The mean differences of FBG were significantly decreased in the PSP group when compared with the placebo group (p value <0.05)."",""short_description"":""Significant reduction in fasting blood glucose levels after 8 weeks of pomegranate seed powder supplementation."",""quantity"":null},{""type"":""hba1c"",""name"":""Glycated Hemoglobin (HbA1c)"",""benefit"":""Post-intervention values of HbA1c were significantly lower in patients treated with PSP compared to the placebo group (p value = 0.01)."",""short_description"":""Significant reduction in glycated hemoglobin levels after 8 weeks of pomegranate seed powder supplementation."",""quantity"":null},{""type"":""total_cholesterol"",""name"":""Total Cholesterol"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""triglycerides"",""name"":""Triglycerides (TG)"",""benefit"":null,""short_description"":null,""quantity"":null}]",2026-06-07 12:30:03.425+02,2026-06-07 17:55:40.878+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3773186,0,punicalagin,Punicalagin,1,type 2 diabetes mellitus,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,21,ready,0,6,Effects of pomegranate aril juice and its punicalagin on some key regulators of insulin resistance and oxidative liver injury in streptozotocin-nicotinamide type 2 diabetic rats.,https://pubmed.ncbi.nlm.nih.gov/31006095/,31006095,https://doi.org/10.1007/s11033-019-04813-8,10.1007/s11033-019-04813-8,No PMC available,NULL,Journal Article,Clinical Trial,0,4,NULL,4,punicalagin and type 2 diabetes mellitus,pure compound,"{""1"":{""name"":""insulin resistance"",""benefit_exactly"":""Although the low dose of PCG induced some modulation in STZ-NA diabetic rats, the high dose of PCG did not show any valuable antidiabetic activity, but induced many side effects."",""benefit_descriptive"":""Low dose PCG showed some modulation in insulin resistance, but high dose was ineffective and caused side effects.""}}","[{""type"":""glucose"",""name"":""hyperglycemia"",""benefit"":""Although the low dose of PCG induced some modulation in STZ-NA diabetic rats, the high dose of PCG did not show any valuable antidiabetic activity, but induced many side effects."",""short_description"":""Low dose PCG showed some modulation in hyperglycemia, but high dose was ineffective."",""quantity"":null}]",2026-06-07 12:30:03.425+02,2026-06-07 17:55:40.878+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3773186,63,pomegranate,Punica granatum,1,type 2 diabetes mellitus,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,20,ready,310,9,Effects of pomegranate aril juice and its punicalagin on some key regulators of insulin resistance and oxidative liver injury in streptozotocin-nicotinamide type 2 diabetic rats.,https://pubmed.ncbi.nlm.nih.gov/31006095/,31006095,https://doi.org/10.1007/s11033-019-04813-8,10.1007/s11033-019-04813-8,No PMC available,NULL,Journal Article,Clinical Trial,0,4,NULL,4,pomegranate and type 2 diabetes mellitus,aril juice,"{""1"":{""name"":""insulin resistance"",""benefit_exactly"":""PAJ (especially at the high dose) alleviated significantly (P < 0.05-0.001) most signs of type 2 diabetes including body-weight loss, insulin resistance (IR) and hyperglycemia through decreasing serum tumor necrosis factor-α concentration and the expression of hepatic c-Jun N-terminal kinase, and increasing the skeletal muscle weight and the expression of hepatic insulin receptor substrate-1 in STZ-NA diabetic rats."",""benefit_descriptive"":""PAJ reduced insulin resistance by decreasing TNF-α and c-Jun N-terminal kinase expression while increasing insulin receptor substrate-1 expression.""},""2"":{""name"":""oxidative stress"",""benefit_exactly"":""Also, it decreased significantly (P < 0.001) the oxidative liver injury in STZ-NA diabetic rats through decreasing the hepatic lipid peroxidation and nitric oxide production, and improving the hepatic antioxidant defense system."",""benefit_descriptive"":""PAJ reduced oxidative stress by decreasing lipid peroxidation and nitric oxide production while improving antioxidant defenses.""}}","[{""type"":""glucose"",""name"":""hyperglycemia"",""benefit"":""PAJ (especially at the high dose) alleviated significantly (P < 0.05-0.001) most signs of type 2 diabetes including body-weight loss, insulin resistance (IR) and hyperglycemia through decreasing serum tumor necrosis factor-α concentration and the expression of hepatic c-Jun N-terminal kinase, and increasing the skeletal muscle weight and the expression of hepatic insulin receptor substrate-1 in STZ-NA diabetic rats."",""short_description"":""PAJ significantly reduced hyperglycemia in diabetic rats."",""quantity"":null},{""type"":""lipid_panel"",""name"":""lipid peroxidation"",""benefit"":""Also, it decreased significantly (P < 0.001) the oxidative liver injury in STZ-NA diabetic rats through decreasing the hepatic lipid peroxidation and nitric oxide production, and improving the hepatic antioxidant defense system."",""short_description"":""PAJ significantly decreased hepatic lipid peroxidation."",""quantity"":null},{""type"":""lipid_panel"",""name"":""nitric oxide production"",""benefit"":""Also, it decreased significantly (P < 0.001) the oxidative liver injury in STZ-NA diabetic rats through decreasing the hepatic lipid peroxidation and nitric oxide production, and improving the hepatic antioxidant defense system."",""short_description"":""PAJ significantly decreased hepatic nitric oxide production."",""quantity"":null}]",2026-06-07 12:30:03.425+02,2026-06-07 17:55:40.878+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3773187,63,pomegranate,Punica granatum,1,type 2 diabetes mellitus,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,20,ready,310,10,Effects of pomegranate juice consumption on blood pressure and lipid profile in patients with type 2 diabetes: A single-blind randomized clinical trial.,https://pubmed.ncbi.nlm.nih.gov/30661697/,30661697,https://doi.org/10.1016/j.clnesp.2018.11.013,10.1016/j.clnesp.2018.11.013,No PMC available,NULL,"Journal Article, Randomized Controlled Trial",Randomized Controlled Trial,4,4,NULL,4,pomegranate and type 2 diabetes mellitus,juice,"{""2"":{""name"":""oxidative stress"",""benefit_exactly"":null,""benefit_descriptive"":null},""10"":{""name"":""endothelial dysfunction"",""benefit_exactly"":null,""benefit_descriptive"":null}}","[{""type"":""alt_gpt"",""name"":""systolic blood pressure"",""benefit"":""SBP (13.5 ± 1.5 mmHg vs. 12.3 ± 2.5, P < 0.001)"",""short_description"":""Significant reduction in systolic blood pressure after 6 weeks of pomegranate juice consumption."",""quantity"":""13.5 ± 1.5 mmHg""},{""type"":""alt_gpt"",""name"":""diastolic blood pressure"",""benefit"":""DBP (7.7 ± 1.6 vs. 7.2 ± 1.6 mmHg, P < 0.05)"",""short_description"":""Significant reduction in diastolic blood pressure after 6 weeks of pomegranate juice consumption."",""quantity"":""7.7 ± 1.6 mmHg""},{""type"":""total_cholesterol"",""name"":""total cholesterol"",""benefit"":""TC decreased significantly compared to pre-trial values within the intervention group."",""short_description"":""Total cholesterol levels decreased significantly within the intervention group after 6 weeks."",""quantity"":null},{""type"":""ldl_cholesterol"",""name"":""low-density lipoprotein cholesterol"",""benefit"":""LDL-C decreased significantly compared to pre-trial values within the intervention group."",""short_description"":""LDL-C levels decreased significantly within the intervention group after 6 weeks."",""quantity"":null}]",2026-06-07 12:30:03.425+02,2026-06-07 17:55:40.878+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3773188,63,pomegranate,Punica granatum,1,type 2 diabetes mellitus,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,20,ready,310,11,"Effects of pomegranate juice consumption on oxidative stress in patients with type 2 diabetes: a single-blind, randomized clinical trial.",https://pubmed.ncbi.nlm.nih.gov/27633135/,27633135,https://doi.org/10.1080/09637486.2016.1229760,10.1080/09637486.2016.1229760,No PMC available,NULL,"Journal Article, Randomized Controlled Trial",Randomized Controlled Trial,4,4,NULL,4,pomegranate and type 2 diabetes mellitus,juice,"{""2"":{""name"":""oxidative stress"",""benefit_exactly"":""After six weeks intervention, oxidized LDL and anti-oxidized LDL antibodies decreased and total serum antioxidant capacity and arylesterase activity of paraoxonase increased significantly in the PJ-treated group compared to the control group."",""benefit_descriptive"":""Pomegranate juice reduced oxidative stress markers and increased antioxidant capacity in type 2 diabetic patients.""}}","[{""type"":""alt_gpt"",""name"":""oxidized LDL"",""benefit"":""After six weeks intervention, oxidized LDL and anti-oxidized LDL antibodies decreased significantly in the PJ-treated group compared to the control group."",""short_description"":""Reduction in oxidized LDL levels indicates decreased oxidative stress."",""quantity"":null},{""type"":""alt_gpt"",""name"":""anti-oxidized LDL antibodies"",""benefit"":""After six weeks intervention, oxidized LDL and anti-oxidized LDL antibodies decreased significantly in the PJ-treated group compared to the control group."",""short_description"":""Reduction in anti-oxidized LDL antibodies suggests improved antioxidant defense."",""quantity"":null},{""type"":""alt_gpt"",""name"":""total serum antioxidant capacity"",""benefit"":""After six weeks intervention, oxidized LDL and anti-oxidized LDL antibodies decreased and total serum antioxidant capacity and arylesterase activity of paraoxonase increased significantly in the PJ-treated group compared to the control group."",""short_description"":""Increase in total serum antioxidant capacity indicates enhanced antioxidant protection."",""quantity"":null},{""type"":""alt_gpt"",""name"":""arylesterase activity of paraoxonase"",""benefit"":""After six weeks intervention, oxidized LDL and anti-oxidized LDL antibodies decreased and total serum antioxidant capacity and arylesterase activity of paraoxonase increased significantly in the PJ-treated group compared to the control group."",""short_description"":""Increased arylesterase activity suggests improved paraoxonase function, which is linked to reduced oxidative stress."",""quantity"":null}]",2026-06-07 12:35:41.48+02,2026-06-07 17:55:40.878+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3773189,63,pomegranate,Punica granatum,1,type 2 diabetes mellitus,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,20,ready,310,12,Pomegranate Juice Increases Sirtuin1 Protein in Peripheral Blood Mononuclear Cell from Patients with Type 2 Diabetes: A Randomized Placebo Controlled Clinical Trial.,https://pubmed.ncbi.nlm.nih.gov/29957104/,29957104,https://doi.org/10.1089/met.2017.0146,10.1089/met.2017.0146,No PMC available,NULL,"Journal Article, Randomized Controlled Trial",Randomized Controlled Trial,4,4,NULL,4,pomegranate and type 2 diabetes mellitus,juice,"{""2"":{""name"":""Oxidative stress"",""benefit_exactly"":""SIRT1 was significantly higher (P < 0.0001 for treatment effect) in the PJ group."",""benefit_descriptive"":""Pomegranate juice increased SIRT1 levels, which may mitigate oxidative stress.""},""8"":{""name"":""Inflammation"",""benefit_exactly"":""NF-κB p65 in PBMC was significantly lower (P < 0.01 for treatment effect) in the PJ group."",""benefit_descriptive"":""Pomegranate juice reduced NF-κB p65 levels, indicating anti-inflammatory effects.""}}","[{""type"":""alt_gpt"",""name"":""sE-selectin"",""benefit"":""Plasma sE-selectin concentration decreased significantly in the PJ group at the end of week 12 compared to baseline (P < 0.001 for treatment effect), and the reduction was significant in comparison with the placebo group (P < 0.05 for treatment effect)."",""short_description"":""Pomegranate juice significantly reduced sE-selectin levels, a marker of vascular inflammation."",""quantity"":null}]",2026-06-07 12:35:41.48+02,2026-06-07 17:55:40.878+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3773190,63,pomegranate,Punica granatum,1,type 2 diabetes mellitus,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,20,ready,310,3,Effect of pomegranate seed oil supplementation on the GLUT-4 gene expression and glycemic control in obese people with type 2 diabetes: A randomized controlled clinical trial.,https://pubmed.ncbi.nlm.nih.gov/30945297/,30945297,https://doi.org/10.1002/jcp.28561,10.1002/jcp.28561,No PMC available,NULL,"Journal Article, Randomized Controlled Trial",Randomized Controlled Trial,4,4,NULL,4,pomegranate and type 2 diabetes mellitus,"seed oil, encapsulated","{""1"":{""name"":""insulin resistance"",""benefit_exactly"":""Within-group changes in quantitative insulin sensitivity check index were significant in the PSO group."",""benefit_descriptive"":""Pomegranate seed oil supplementation improved insulin sensitivity in diabetic patients.""},""45"":{""name"":""abnormal glucose transporter type 4 function"",""benefit_exactly"":""GLUT-4 gene expression was increased significantly in the PSO group."",""benefit_descriptive"":""Pomegranate seed oil supplementation increased GLUT-4 gene expression in diabetic patients.""}}","[{""type"":""fasting_plasma_glucose"",""name"":""fasting blood sugar (FBS)"",""benefit"":""After adjusting the age, gender, and baseline values, FBS was significantly decreased."",""short_description"":""Pomegranate seed oil supplementation significantly reduced fasting blood sugar levels."",""quantity"":null},{""type"":""hba1c"",""name"":""HbA1C"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""insulin"",""name"":""insulin concentration"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""hba1c"",""name"":""HOMA-IR"",""benefit"":null,""short_description"":null,""quantity"":null},{""type"":""hba1c"",""name"":""HOMA-β"",""benefit"":null,""short_description"":null,""quantity"":null}]",2026-06-07 12:30:03.425+02,2026-06-07 17:55:40.878+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3773191,0,green tea,Camellia sinensis,1,type 2 diabetes mellitus,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,21,ready,0,11,The effects of polyphenol-containing antioxidants on oxidative stress and lipid peroxidation in Type 2 diabetes mellitus without complications.,https://pubmed.ncbi.nlm.nih.gov/19834314/,19834314,https://doi.org/10.1007/BF03346565,10.1007/BF03346565,No PMC available,NULL,"Journal Article, Randomized Controlled Trial",Randomized Controlled Trial,4,4,NULL,4,green tea and type 2 diabetes mellitus,extract,"{""2"":{""name"":""oxidative stress"",""benefit_exactly"":""The study group showed a decrease in LDL and an increase in HDL and the comparison with the difference in placebo group was statistically significant (p<0.001 for LDL and p<0.001 for HDL). Accordingly, as a by-product of lipid peroxidation, plasma MDA was decreased in the study group compared to the placebo group (p<0.001). As an indicator of increased antioxidant defense, total plasma GSH and AOC increased more in the study group compared to control group (p<0.001)."",""benefit_descriptive"":""The polyphenol-rich antioxidant supplement reduced oxidative stress markers and improved antioxidant defense in Type 2 Diabetes Mellitus patients.""}}","[{""type"":""ldl_cholesterol"",""name"":""LDL"",""benefit"":""The study group showed a decrease in LDL and the comparison with the difference in placebo group was statistically significant (p<0.001)."",""short_description"":""LDL cholesterol levels decreased significantly in the study group compared to the placebo group."",""quantity"":null},{""type"":""hdl_c_direct"",""name"":""HDL"",""benefit"":""The study group showed an increase in HDL and the comparison with the difference in placebo group was statistically significant (p<0.001)."",""short_description"":""HDL cholesterol levels increased significantly in the study group compared to the placebo group."",""quantity"":null},{""type"":""alt_gpt"",""name"":""plasma malondialdehyde (MDA)"",""benefit"":""plasma MDA was decreased in the study group compared to the placebo group (p<0.001)."",""short_description"":""Plasma MDA levels, a marker of lipid peroxidation, decreased significantly in the study group."",""quantity"":null},{""type"":""alt_gpt"",""name"":""total glutathione (GSH)"",""benefit"":""total plasma GSH and AOC increased more in the study group compared to control group (p<0.001)."",""short_description"":""Total plasma glutathione levels increased significantly in the study group."",""quantity"":null},{""type"":""alt_gpt"",""name"":""antioxidant capacity (AOC)"",""benefit"":""total plasma GSH and AOC increased more in the study group compared to control group (p<0.001)."",""short_description"":""Antioxidant capacity increased significantly in the study group."",""quantity"":null}]",2026-06-07 12:54:41.813+02,2026-06-07 17:55:40.878+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3773191,63,pomegranate,Punica granatum,1,type 2 diabetes mellitus,5A11,http://id.who.int/icd/entity/119724091,Type 2 diabetes mellitus,20,ready,310,4,The effects of polyphenol-containing antioxidants on oxidative stress and lipid peroxidation in Type 2 diabetes mellitus without complications.,https://pubmed.ncbi.nlm.nih.gov/19834314/,19834314,https://doi.org/10.1007/BF03346565,10.1007/BF03346565,No PMC available,NULL,"Journal Article, Randomized Controlled Trial",Randomized Controlled Trial,4,4,NULL,4,pomegranate and type 2 diabetes mellitus,extract,"{""2"":{""name"":""oxidative stress"",""benefit_exactly"":""The study group showed a decrease in LDL and an increase in HDL and the comparison with the difference in placebo group was statistically significant (p<0.001 for LDL and p<0.001 for HDL). Accordingly, as a by-product of lipid peroxidation, plasma MDA was decreased in the study group compared to the placebo group (p<0.001). As an indicator of increased antioxidant defense, total plasma GSH and AOC increased more in the study group compared to control group (p<0.001)."",""benefit_descriptive"":""The polyphenol-rich antioxidant supplement reduced oxidative stress markers and improved antioxidant defense in Type 2 Diabetes Mellitus patients.""}}","[{""type"":""ldl_cholesterol"",""name"":""LDL"",""benefit"":""The study group showed a decrease in LDL and the comparison with the difference in placebo group was statistically significant (p<0.001)."",""short_description"":""LDL cholesterol levels decreased significantly in the study group compared to the placebo group."",""quantity"":null},{""type"":""hdl_c_direct"",""name"":""HDL"",""benefit"":""The study group showed an increase in HDL and the comparison with the difference in placebo group was statistically significant (p<0.001)."",""short_description"":""HDL cholesterol levels increased significantly in the study group compared to the placebo group."",""quantity"":null},{""type"":""alt_gpt"",""name"":""plasma malondialdehyde (MDA)"",""benefit"":""plasma MDA was decreased in the study group compared to the placebo group (p<0.001)."",""short_description"":""Plasma MDA levels, a marker of lipid peroxidation, decreased significantly in the study group."",""quantity"":null},{""type"":""alt_gpt"",""name"":""total glutathione (GSH)"",""benefit"":""total plasma GSH and AOC increased more in the study group compared to control group (p<0.001)."",""short_description"":""Total plasma glutathione levels increased significantly in the study group."",""quantity"":null},{""type"":""alt_gpt"",""name"":""antioxidant capacity (AOC)"",""benefit"":""total plasma GSH and AOC increased more in the study group compared to control group (p<0.001)."",""short_description"":""Antioxidant capacity increased significantly in the study group."",""quantity"":null}]",2026-06-07 12:54:41.813+02,2026-06-07 17:55:40.878+02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
