"item_id","root_name","disease_id","disease_name","articles_count","category","calculated_dw","article_number","title","authors","pubmed","PMID","doi","DOI","pmc","PMCID","pubtypes","rate"
"24","Apple",82,"Obesity",39,"ready",260,15,"Loss of body weight and fat and improved lipid profiles in obese rats fed apple pomace or apple juice concentrate.","Cho KD, Han CK, Lee BH","https://pubmed.ncbi.nlm.nih.gov/23909905/","23909905","https://doi.org/10.1089/jmf.2013.2784","10.1089/jmf.2013.2784","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3778949/","PMC3778949","Journal Article",0
"24","Apple",82,"Obesity",39,"ready",260,16,"Consumption of apples is associated with a better diet quality and reduced risk of obesity in children: National Health and Nutrition Examination Survey (NHANES) 2003-2010.","O'Neil CE, Nicklas TA, Fulgoni VL 3rd","https://pubmed.ncbi.nlm.nih.gov/25971247/","25971247","https://doi.org/10.1186/s12937-015-0040-1","10.1186/s12937-015-0040-1","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4443546/","PMC4443546","Journal Article, Research Support, Non-U.S. Gov't, Research Support, U.S. Gov't, Non-P.H.S.",0
"24","Apple",82,"Obesity",39,"ready",260,17,"Phlorizin Supplementation Attenuates Obesity, Inflammation, and Hyperglycemia in Diet-Induced Obese Mice Fed a High-Fat Diet.","Shin SK, Cho SJ, Jung UJ, Ryu R, Choi MS","https://pubmed.ncbi.nlm.nih.gov/26891322/","26891322","https://doi.org/10.3390/nu8020092","10.3390/nu8020092","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4772055/","PMC4772055","Journal Article, Research Support, Non-U.S. Gov't",0
"24","Apple",82,"Obesity",39,"ready",260,18,"The apple of their eye: Attitudinal and behavioral correlates of parents' perceptions of child obesity.","Lydecker JA, Grilo CM","https://pubmed.ncbi.nlm.nih.gov/26916369/","26916369","https://doi.org/10.1002/oby.21439","10.1002/oby.21439","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4846571/","PMC4846571","Journal Article",0
"24","Apple",82,"Obesity",39,"ready",260,19,"Apple-Derived Pectin Modulates Gut Microbiota, Improves Gut Barrier Function, and Attenuates Metabolic Endotoxemia in Rats with Diet-Induced Obesity.","Jiang T, Gao X, Wu C, Tian F, Lei Q, Bi J, Xie B, Wang HY, Chen S, Wang X","https://pubmed.ncbi.nlm.nih.gov/26938554/","26938554","https://doi.org/10.3390/nu8030126","10.3390/nu8030126","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4808856/","PMC4808856","Journal Article, Research Support, Non-U.S. Gov't",0
"24","Apple",82,"Obesity",39,"ready",260,20,"[Anti-obesogenic effect of apple cider vinegar in rats subjected to a high fat diet].","Bouderbala H, Kaddouri H, Kheroua O, Saidi D","https://pubmed.ncbi.nlm.nih.gov/27209492/","27209492","https://doi.org/10.1016/j.ancard.2016.04.004","10.1016/j.ancard.2016.04.004","No PMC available",,"Journal Article",0
"24","Apple",82,"Obesity",39,"ready",260,21,"Non-absorbable apple procyanidins prevent obesity associated with gut microbial and metabolomic changes.","Masumoto S, Terao A, Yamamoto Y, Mukai T, Miura T, Shoji T","https://pubmed.ncbi.nlm.nih.gov/27506289/","27506289","https://doi.org/10.1038/srep31208","10.1038/srep31208","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4979010/","PMC4979010","Journal Article, Research Support, Non-U.S. Gov't",0
"24","Apple",82,"Obesity",39,"ready",260,22,"Therapeutic effect of apple pectin in obese rats.","Samout N, Bouzenna H, Dhibi S, Ncib S, ElFeki A, Hfaiedh N","https://pubmed.ncbi.nlm.nih.gov/27565845/","27565845","https://doi.org/10.1016/j.biopha.2016.08.038","10.1016/j.biopha.2016.08.038","No PMC available",,"Journal Article",0
"24","Apple",82,"Obesity",39,"ready",260,23,"Fruit vinegars attenuate cardiac injury via anti-inflammatory and anti-adiposity actions in high-fat diet-induced obese rats.","Bounihi A, Bitam A, Bouazza A, Yargui L, Koceir EA","https://pubmed.ncbi.nlm.nih.gov/27595296/","27595296","https://doi.org/10.1080/13880209.2016.1226369","10.1080/13880209.2016.1226369","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7011948/","PMC7011948","Journal Article",0
"24","Apple",82,"Obesity",39,"ready",260,24,"A mix of apple pomace polysaccharide improves mitochondrial function and reduces oxidative stress in the liver of high-fat diet-induced obese mice.","Chen L, Liu L, Li C, Hu C, Su F, Liu R, Zeng M, Zhao D, Liu J, Guo Y, Long J","https://pubmed.ncbi.nlm.nih.gov/27615442/","27615442","https://doi.org/10.1002/mnfr.201600433","10.1002/mnfr.201600433","No PMC available",,"Journal Article, Research Support, Non-U.S. Gov't",0
"24","Apple",82,"Obesity",39,"ready",260,25,"Specific bioactive compounds in ginger and apple alleviate hyperglycemia in mice with high fat diet-induced obesity via Nrf2 mediated pathway.","Sampath C, Rashid MR, Sang S, Ahmedna M","https://pubmed.ncbi.nlm.nih.gov/28254022/","28254022","https://doi.org/10.1016/j.foodchem.2017.01.056","10.1016/j.foodchem.2017.01.056","No PMC available",,"Journal Article",0
"24","Apple",82,"Obesity",39,"ready",260,26,"Apple Cider Vinegar Attenuates Oxidative Stress and Reduces the Risk of Obesity in High-Fat-Fed Male Wistar Rats.","Halima BH, Sonia G, Sarra K, Houda BJ, Fethi BS, Abdallah A","https://pubmed.ncbi.nlm.nih.gov/29091513/","29091513","https://doi.org/10.1089/jmf.2017.0039","10.1089/jmf.2017.0039","No PMC available",,"Journal Article",0
"24","Apple",82,"Obesity",39,"ready",260,27,"Targeted isolation and identification of bioactive compounds lowering cholesterol in the crude extracts of crabapples using UPLC-DAD-MS-SPE/NMR based on pharmacology-guided PLS-DA.","Wen C, Wang D, Li X, Huang T, Huang C, Hu K","https://pubmed.ncbi.nlm.nih.gov/29232626/","29232626","https://doi.org/10.1016/j.jpba.2017.11.061","10.1016/j.jpba.2017.11.061","No PMC available",,"Journal Article",0
"24","Apple",82,"Obesity",39,"ready",260,28,"Modified apple polysaccharide regulates microbial dysbiosis to suppress high-fat diet-induced obesity in C57BL/6J mice.","Li Y, Xu W, Sun Y, Wang Y, Tang Y, Li Y, Gao X, Song C, Liu L, Mei Q","https://pubmed.ncbi.nlm.nih.gov/31312904/","31312904","https://doi.org/10.1007/s00394-019-02051-z","10.1007/s00394-019-02051-z","No PMC available",,"Journal Article",0
"24","Apple",82,"Obesity",39,"ready",260,29,"Levels of Fecal Procyanidins and Changes in Microbiota and Metabolism in Mice Fed a High-Fat Diet Supplemented with Apple Peel.","Elkahoui S, Levin CE, Bartley GE, Yokoyama W, Friedman M","https://pubmed.ncbi.nlm.nih.gov/31503479/","31503479","https://doi.org/10.1021/acs.jafc.9b04870","10.1021/acs.jafc.9b04870","No PMC available",,"Journal Article",0
"24","Apple",82,"Obesity",39,"ready",260,30,"Effects of Cabbage-Apple Juice Fermented by Lactobacillus plantarum EM on Lipid Profile Improvement and Obesity Amelioration in Rats.","Park S, Son HK, Chang HC, Lee JJ","https://pubmed.ncbi.nlm.nih.gov/32325640/","32325640","https://doi.org/10.3390/nu12041135","10.3390/nu12041135","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7230889/","PMC7230889","Journal Article",0
"24","Apple",82,"Obesity",39,"ready",260,31,"A Combination of Apple Vinegar Drink with Bacillus coagulans Ameliorates High Fat Diet-Induced Body Weight Gain, Insulin Resistance and Hepatic Steatosis.","Urtasun R, Díaz-Gómez J, Araña M, Pajares MJ, Oneca M, Torre P, Jiménez M, Munilla G, Barajas M, Encío I","https://pubmed.ncbi.nlm.nih.gov/32825073/","32825073","https://doi.org/10.3390/nu12092504","10.3390/nu12092504","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7551919/","PMC7551919","Journal Article",0
"24","Apple",82,"Obesity",39,"ready",260,32,"Malus hupehensis leaves extract attenuates obesity, inflammation, and dyslipidemia by modulating lipid metabolism and oxidative stress in high-fat diet-induced obese mice.","Wu Y, Sun H, Yi R, Liao X, Li J, Li H, Tan F, Zhao X","https://pubmed.ncbi.nlm.nih.gov/32996190/","32996190","https://doi.org/10.1111/jfbc.13484","10.1111/jfbc.13484","No PMC available",,"Journal Article, Research Support, Non-U.S. Gov't",0
"24","Apple",82,"Obesity",39,"ready",260,33,"Dietary Supplementation of Apple Phlorizin Attenuates the Redox State Related to Gut Microbiota Homeostasis in C57BL/6J Mice Fed with a High-Fat Diet.","Liu D, Ji Y, Guo Y, Wang H, Wu Z, Li H, Wang H","https://pubmed.ncbi.nlm.nih.gov/33350821/","33350821","https://doi.org/10.1021/acs.jafc.0c06426","10.1021/acs.jafc.0c06426","No PMC available",,"Journal Article",0
"24","Apple",82,"Obesity",39,"ready",260,34,"Cloudy Apple Juice Fermented by Lactobacillus Prevents Obesity via Modulating Gut Microbiota and Protecting Intestinal Tract Health.","Han M, Zhang M, Wang X, Bai X, Yue T, Gao Z","https://pubmed.ncbi.nlm.nih.gov/33802755/","33802755","https://doi.org/10.3390/nu13030971","10.3390/nu13030971","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8002442/","PMC8002442","Journal Article",0
"24","Apple",82,"Obesity",39,"ready",260,35,"Apple polyphenol extract modulates bile acid metabolism and gut microbiota by regulating the circadian rhythms in daytime-restricted high fat diet feeding C57BL/6 male mice.","Cui Y, Yin Y, Li S, Wu Z, Xie Y, Qian Q, Yang H, Li X","https://pubmed.ncbi.nlm.nih.gov/35174840/","35174840","https://doi.org/10.1039/d1fo04116a","10.1039/d1fo04116a","No PMC available",,"Journal Article",0
"24","Apple",82,"Obesity",39,"ready",260,36,"Effects of Green Apple (Golden Delicious) and Its Three Major Flavonols Consumption on Obesity, Lipids, and Oxidative Stress in Obese Rats.","Selek Aksoy I, Otles S","https://pubmed.ncbi.nlm.nih.gov/35209038/","35209038","https://doi.org/10.3390/molecules27041243","10.3390/molecules27041243","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8877779/","PMC8877779","Journal Article",0
"24","Apple",82,"Obesity",39,"ready",260,37,"Preventive effects of a nutraceutical mixture of berberine, citrus and apple extracts on metabolic disturbances in Zucker fatty rats.","Siliman Misha M, Destrumelle S, Le Jan D, Mansour NM, Fizanne L, Ouguerram K, Desfontis JC, Mallem MY","https://pubmed.ncbi.nlm.nih.gov/39058681/","39058681","https://doi.org/10.1371/journal.pone.0306783","10.1371/journal.pone.0306783","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11280259/","PMC11280259","Journal Article",0
"24","Apple",82,"Obesity",39,"ready",260,38,"Metabolic profiling of abdominal subcutaneous adipose tissue reveals effects of apple polyphenols for reversing high-fat diet induced obesity in C57BL/6 J mice.","Yan M, Hu J, Wang L, Zhang T, Xiao Z, Yuan Y, Yue T","https://pubmed.ncbi.nlm.nih.gov/39879748/","39879748","https://doi.org/10.1016/j.foodchem.2025.143055","10.1016/j.foodchem.2025.143055","No PMC available",,"Journal Article",0
"24","Apple",82,"Obesity",39,"ready",260,39,"High-Molecular-Weight Pectin Alleviates Fiber-Free High-Fat Diet-Induced Obesity by Regulating the Colonic Microenvironment and Spatial Microbiota Distribution.","Liu Y, Li B, Zhang T, Jiang Y, Li D","https://pubmed.ncbi.nlm.nih.gov/41834614/","41834614","https://doi.org/10.1021/acs.jafc.5c15354","10.1021/acs.jafc.5c15354","No PMC available",,"Journal Article",0
